SPEED,LAT,LONG
37.43,22.570831,75.602753
35.84,22.570896,75.602821
40.21,22.570974,75.602882
37.98,22.571161,75.602951
37.98,22.571251,75.602966
33.04,22.571341,75.602982
31.95,22.571423,75.602982
24.67,22.571556,75.602989
24.67,22.571619,75.602997
26.58,22.571680,75.603012
30.08,22.571749,75.603027
26.87,22.571888,75.603081
26.87,22.571949,75.603111
32.78,22.572016,75.603149
31.97,22.572094,75.603188
30.85,22.572247,75.603226
30.85,22.572325,75.603218
30.30,22.572399,75.603210
22.91,22.572470,75.603195
16.56,22.572546,75.603188
16.56,22.572594,75.603165
26.21,22.572655,75.603142
23.09,22.572714,75.603119
29.30,22.572824,75.603065
29.30,22.572891,75.603035
27.28,22.572960,75.603012
22.80,22.573023,75.602989
24.00,22.573141,75.602974
24.00,22.573196,75.602982
22.21,22.573250,75.602966
22.30,22.573301,75.602943
31.47,22.573410,75.602844
31.47,22.573463,75.602783
34.67,22.573515,75.602707
34.15,22.573570,75.602631
31.82,22.573702,75.602516
31.82,22.573776,75.602470
38.17,22.573853,75.602409
40.21,22.573931,75.602341
40.58,22.574047,75.602165
40.58,22.574108,75.602074
37.52,22.574169,75.601997
35.10,22.574219,75.601913
26.58,22.574297,75.601776
26.58,22.574322,75.601715
26.32,22.574341,75.601646
29.28,22.574356,75.601570
37.98,22.574392,75.601379
37.98,22.574413,75.601280
39.67,22.574436,75.601173
37.45,22.574507,75.600983
41.08,22.574551,75.600883
41.08,22.574595,75.600777
44.58,22.574646,75.600670
44.67,22.574705,75.600571
27.41,22.574831,75.600418
27.41,22.574877,75.600380
16.72,22.574909,75.600342
18.95,22.574942,75.600311
19.09,22.575001,75.600250
19.09,22.575041,75.600212
26.00,22.575089,75.600174
30.04,22.575144,75.600121
35.67,22.575266,75.599998
35.67,22.575335,75.599930
40.71,22.575407,75.599854
42.93,22.575483,75.599770
45.00,22.575647,75.599609
45.00,22.575727,75.599525
44.23,22.575813,75.599457
40.93,22.575893,75.599388
44.15,22.576067,75.599243
44.15,22.576157,75.599175
39.13,22.576239,75.599106
38.67,22.576315,75.599045
41.34,22.576488,75.598923
41.34,22.576576,75.598869
38.98,22.576654,75.598808
26.93,22.576719,75.598755
20.67,22.576803,75.598679
20.67,22.576834,75.598648
11.24,22.576859,75.598633
6.52,22.576876,75.598618
0.02,22.576883,75.598618
0.02,22.576883,75.598618
0.02,22.576883,75.598625
0.02,22.576883,75.598625
0.02,22.576883,75.598625
0.02,22.576881,75.598625
0.00,22.576881,75.598625
0.02,22.576881,75.598625
0.02,22.576880,75.598625
0.02,22.576880,75.598633
0.00,22.576880,75.598633
0.06,22.576878,75.598633
0.02,22.576878,75.598633
0.02,22.576876,75.598633
0.02,22.576876,75.598633
2.06,22.576878,75.598633
7.37,22.576883,75.598618
7.37,22.576900,75.598595
21.72,22.576935,75.598564
26.26,22.576988,75.598534
34.97,22.577129,75.598457
34.97,22.577208,75.598412
38.45,22.577286,75.598358
34.54,22.577360,75.598297
21.00,22.577457,75.598198
21.00,22.577467,75.598152
17.08,22.577450,75.598106
19.83,22.577412,75.598084
22.95,22.577311,75.598068
22.95,22.577246,75.598084
31.10,22.577175,75.598114
35.58,22.577099,75.598160
40.04,22.576929,75.598251
40.04,22.576836,75.598305
37.50,22.576746,75.598351
37.89,22.576662,75.598396
43.00,22.576477,75.598495
43.00,22.576380,75.598549
39.52,22.576290,75.598602
39.39,22.576200,75.598648
34.76,22.576057,75.598747
34.76,22.576006,75.598831
38.23,22.575951,75.598915
40.71,22.575886,75.598999
43.41,22.575745,75.599167
43.41,22.575676,75.599258
39.08,22.575609,75.599335
34.45,22.575508,75.599464
13.72,22.575481,75.599495
13.72,22.575464,75.599518
15.82,22.575439,75.599541
22.93,22.575356,75.599632
33.06,22.575296,75.599693
33.06,22.575232,75.599754
38.78,22.575169,75.599838
37.78,22.575109,75.599915
31.04,22.575003,75.600060
31.04,22.574959,75.600105
14.19,22.574924,75.600136
6.20,22.574909,75.600143
5.94,22.574886,75.600159
5.94,22.574873,75.600166
12.20,22.574850,75.600182
14.43,22.574820,75.600204
10.50,22.574781,75.600227
10.50,22.574757,75.600243
23.11,22.574711,75.600273
30.19,22.574650,75.600304
36.63,22.574501,75.600395
36.63,22.574419,75.600441
40.17,22.574329,75.600487
42.45,22.574234,75.600533
45.43,22.574024,75.600632
45.43,22.573917,75.600685
46.89,22.573807,75.600739
47.52,22.573696,75.600784
40.34,22.573492,75.600876
40.34,22.573401,75.600914
36.98,22.573309,75.600952
28.89,22.573231,75.600967
15.35,22.573133,75.600983
15.35,22.573095,75.600975
18.91,22.573053,75.600960
21.85,22.573002,75.600960
10.74,22.572927,75.600975
10.74,22.572908,75.600983
8.17,22.572889,75.600990
4.07,22.572876,75.600998
0.09,22.572878,75.600990
0.09,22.572882,75.600998
0.06,22.572886,75.600998
0.02,22.572887,75.600998
0.02,22.572891,75.600998
0.02,22.572893,75.600998
0.02,22.572895,75.600998
0.04,22.572897,75.600998
0.02,22.572899,75.600998
0.02,22.572901,75.600998
0.00,22.572903,75.600990
0.02,22.572903,75.600990
0.02,22.572903,75.600990
0.02,22.572905,75.600990
0.02,22.572906,75.600983
0.00,22.572906,75.600983
0.02,22.572906,75.600975
0.02,22.572906,75.600975
0.02,22.572905,75.600975
0.11,22.572905,75.600975
0.09,22.572905,75.600975
0.09,22.572905,75.600975
0.09,22.572903,75.600975
0.09,22.572903,75.600975
0.07,22.572903,75.600967
0.07,22.572903,75.600967
0.09,22.572903,75.600967
0.09,22.572903,75.600967
0.06,22.572903,75.600967
0.06,22.572903,75.600967
0.02,22.572903,75.600967
0.02,22.572903,75.600967
0.02,22.572903,75.600967
0.02,22.572903,75.600967
0.02,22.572903,75.600967
0.02,22.572903,75.600967
0.02,22.572903,75.600960
0.02,22.572903,75.600960
0.02,22.572903,75.600960
0.02,22.572903,75.600960
0.02,22.572903,75.600960
0.02,22.572903,75.600960
0.04,22.572903,75.600960
0.04,22.572903,75.600960
0.02,22.572903,75.600960
0.02,22.572903,75.600960
0.02,22.572903,75.600960
0.04,22.572903,75.600960
0.02,22.572903,75.600960
0.02,22.572903,75.600952
0.41,22.572899,75.600952
1.70,22.572895,75.600952
17.26,22.572821,75.600960
17.26,22.572783,75.600960
10.33,22.572752,75.600967
14.08,22.572716,75.600967
7.41,22.572659,75.600983
7.41,22.572638,75.600983
10.82,22.572615,75.600990
16.74,22.572578,75.600998
6.70,22.572521,75.601006
6.70,22.572502,75.600998
6.85,22.572481,75.600990
0.15,22.572472,75.600983
0.02,22.572468,75.600990
0.02,22.572466,75.600990
0.00,22.572466,75.600990
0.00,22.572466,75.600990
0.02,22.572466,75.600998
0.02,22.572464,75.600998
0.02,22.572464,75.600998
0.02,22.572462,75.600998
0.02,22.572460,75.600998
0.02,22.572458,75.600998
0.09,22.572454,75.600998
0.06,22.572453,75.600998
1.83,22.572447,75.600998
1.83,22.572439,75.600998
2.35,22.572433,75.600998
1.26,22.572432,75.600998
0.65,22.572428,75.600998
0.65,22.572428,75.601006
0.20,22.572428,75.601006
0.13,22.572428,75.601006
0.07,22.572428,75.601006
0.07,22.572428,75.601006
0.02,22.572428,75.601006
0.02,22.572428,75.601006
0.02,22.572426,75.601006
0.02,22.572426,75.601006
0.04,22.572426,75.601006
0.04,22.572426,75.601006
0.04,22.572424,75.601006
0.04,22.572424,75.601006
0.02,22.572424,75.601006
0.02,22.572424,75.601006
0.02,22.572426,75.601006
0.02,22.572426,75.601006
0.02,22.572426,75.601006
0.02,22.572426,75.601006
0.02,22.572430,75.601006
0.02,22.572430,75.601006
0.02,22.572430,75.601006
0.07,22.572428,75.601006
7.11,22.572411,75.600998
7.11,22.572395,75.600998
0.06,22.572392,75.600998
0.04,22.572392,75.600998
0.22,22.572382,75.600998
0.22,22.572371,75.601006
10.46,22.572351,75.601006
17.98,22.572313,75.601013
12.41,22.572250,75.601028
12.41,22.572214,75.601036
16.56,22.572178,75.601051
15.46,22.572138,75.601059
14.30,22.572058,75.601074
14.30,22.572025,75.601105
22.41,22.571991,75.601151
24.98,22.571936,75.601166
27.47,22.571802,75.601196
27.47,22.571735,75.601212
25.00,22.571676,75.601242
15.22,22.571594,75.601273
18.82,22.571548,75.601280
18.82,22.571495,75.601280
26.00,22.571432,75.601273
28.54,22.571362,75.601257
33.35,22.571203,75.601204
33.35,22.571117,75.601181
33.54,22.571028,75.601166
35.24,22.570942,75.601166
39.23,22.570763,75.601212
39.23,22.570669,75.601242
38.56,22.570576,75.601288
38.91,22.570484,75.601326
33.80,22.570301,75.601357
33.80,22.570230,75.601341
27.00,22.570177,75.601288
22.95,22.570139,75.601234
22.06,22.570055,75.601158
22.06,22.569996,75.601128
23.50,22.569935,75.601105
18.19,22.569885,75.601089
21.30,22.569798,75.601059
21.30,22.569759,75.601059
16.28,22.569721,75.601067
18.72,22.569677,75.601067
21.80,22.569580,75.601067
21.80,22.569521,75.601051
20.02,22.569469,75.601044
14.63,22.569424,75.601036
10.00,22.569368,75.601028
10.00,22.569342,75.601036
12.69,22.569321,75.601059
14.83,22.569302,75.601089
17.19,22.569273,75.601173
17.19,22.569248,75.601204
20.32,22.569214,75.601242
23.34,22.569172,75.601303
19.45,22.569101,75.601395
19.45,22.569059,75.601448
26.32,22.569004,75.601486
31.89,22.568926,75.601517
21.11,22.568790,75.601532
21.11,22.568729,75.601540
25.26,22.568668,75.601532
28.58,22.568600,75.601524
31.65,22.568449,75.601501
31.65,22.568371,75.601501
26.52,22.568306,75.601471
26.93,22.568262,75.601418
15.85,22.568199,75.601334
15.85,22.568161,75.601326
21.11,22.568119,75.601311
28.24,22.568075,75.601265
32.72,22.567957,75.601158
32.72,22.567881,75.601112
37.00,22.567797,75.601067
30.11,22.567720,75.601028
13.06,22.567631,75.600967
13.06,22.567614,75.600960
0.13,22.567608,75.600960
0.11,22.567604,75.600960
0.13,22.567600,75.600960
0.13,22.567595,75.600960
0.20,22.567591,75.600960
0.17,22.567587,75.600960
0.13,22.567585,75.600960
0.13,22.567587,75.600967
0.02,22.567593,75.600960
0.02,22.567593,75.600960
0.07,22.567600,75.600960
0.07,22.567604,75.600960
0.04,22.567606,75.600952
0.11,22.567608,75.600952
0.04,22.567612,75.600945
0.04,22.567616,75.600945
0.02,22.567617,75.600945
2.91,22.567612,75.600952
0.31,22.567583,75.600945
0.31,22.567579,75.600937
0.02,22.567577,75.600937
0.00,22.567577,75.600945
0.15,22.567574,75.600952
0.15,22.567558,75.600952
16.69,22.567528,75.600937
24.09,22.567406,75.600922
29.35,22.567328,75.600937
29.35,22.567263,75.600960
25.93,22.567209,75.600998
27.30,22.567175,75.601051
33.61,22.567165,75.601212
33.61,22.567156,75.601303
37.85,22.567156,75.601402
37.97,22.567156,75.601501
28.98,22.567163,75.601685
28.98,22.567156,75.601753
15.65,22.567152,75.601799
12.87,22.567144,75.601837
8.91,22.567141,75.601883
8.91,22.567141,75.601898
0.22,22.567139,75.601898
0.24,22.567142,75.601898
0.26,22.567146,75.601913
0.26,22.567148,75.601913
0.07,22.567150,75.601906
0.06,22.567150,75.601906
0.04,22.567146,75.601898
0.04,22.567152,75.601898
0.11,22.567156,75.601898
0.02,22.567163,75.601898
0.04,22.567181,75.601891
0.04,22.567183,75.601891
0.04,22.567184,75.601891
0.00,22.567186,75.601891
0.02,22.567188,75.601883
0.02,22.567188,75.601883
0.02,22.567190,75.601883
0.02,22.567190,75.601883
0.00,22.567190,75.601891
0.00,22.567190,75.601891
0.13,22.567190,75.601891
0.15,22.567186,75.601891
0.20,22.567183,75.601891
0.20,22.567179,75.601891
0.33,22.567175,75.601891
1.91,22.567175,75.601898
2.39,22.567179,75.601906
1.37,22.567181,75.601906
0.50,22.567183,75.601906
0.37,22.567186,75.601898
0.22,22.567186,75.601898
0.22,22.567183,75.601906
0.11,22.567181,75.601906
0.07,22.567175,75.601913
0.04,22.567165,75.601921
0.04,22.567160,75.601921
0.06,22.567156,75.601929
0.06,22.567152,75.601929
0.06,22.567146,75.601929
0.06,22.567144,75.601929
0.04,22.567142,75.601936
0.04,22.567142,75.601936
0.04,22.567141,75.601936
0.04,22.567139,75.601936
0.02,22.567139,75.601936
0.02,22.567141,75.601936
2.59,22.567141,75.601936
2.59,22.567137,75.601952
20.74,22.567133,75.601990
29.72,22.567127,75.602058
13.15,22.567129,75.602165
13.15,22.567141,75.602203
21.46,22.567160,75.602257
22.89,22.567192,75.602310
28.61,22.567223,75.602448
28.61,22.567234,75.602531
34.91,22.567249,75.602623
39.26,22.567278,75.602715
39.24,22.567362,75.602921
39.24,22.567446,75.602989
41.45,22.567562,75.603004
41.52,22.567669,75.602982
45.02,22.567875,75.602860
45.02,22.567978,75.602791
43.61,22.568079,75.602730
44.71,22.568291,75.602631
45.39,22.568401,75.602585
45.39,22.568514,75.602547
45.78,22.568628,75.602516
45.06,22.568747,75.602493
44.84,22.568974,75.602440
44.84,22.569086,75.602417
43.48,22.569199,75.602402
43.13,22.569309,75.602386
44.65,22.569534,75.602364
44.65,22.569651,75.602348
45.34,22.569767,75.602348
45.78,22.569881,75.602348
47.08,22.570114,75.602356
47.08,22.570229,75.602348
39.28,22.570332,75.602333
37.35,22.570427,75.602333
32.39,22.570559,75.602432
32.39,22.570602,75.602509
32.11,22.570652,75.602585
32.08,22.570702,75.602646
30.58,22.570820,75.602768
30.58,22.570877,75.602821
29.35,22.570930,75.602875
29.74,22.570986,75.602921
31.74,22.571133,75.602982
31.74,22.571215,75.602997
33.76,22.571301,75.603004
34.76,22.571386,75.603020
29.59,22.571556,75.603035
29.59,22.571636,75.603043
33.08,22.571716,75.603065
34.04,22.571802,75.603096
37.60,22.571974,75.603165
37.60,22.572060,75.603210
35.82,22.572149,75.603241
35.82,22.572243,75.603249
33.61,22.572428,75.603233
33.61,22.572498,75.603226
16.04,22.572548,75.603218
21.35,22.572596,75.603203
21.54,22.572710,75.603149
21.54,22.572765,75.603127
25.91,22.572821,75.603096
29.39,22.572948,75.603035
30.00,22.573019,75.603004
30.00,22.573088,75.602989
28.06,22.573160,75.602982
24.50,22.573225,75.602974
25.80,22.573336,75.602913
25.80,22.573389,75.602867
30.06,22.573441,75.602814
30.82,22.573488,75.602745
36.08,22.573603,75.602608
36.08,22.573677,75.602547
37.80,22.573759,75.602493
39.86,22.573841,75.602432
42.87,22.573996,75.602272
42.87,22.574060,75.602173
45.52,22.574129,75.602081
44.97,22.574196,75.601982
30.67,22.574287,75.601799
30.67,22.574314,75.601715
31.95,22.574331,75.601639
33.76,22.574343,75.601547
38.85,22.574375,75.601349
38.85,22.574398,75.601242
40.98,22.574429,75.601135
41.11,22.574467,75.601036
44.11,22.574560,75.600822
44.11,22.574612,75.600716
46.69,22.574673,75.600609
43.19,22.574738,75.600510
27.09,22.574862,75.600380
27.09,22.574909,75.600334
23.32,22.574949,75.600296
15.85,22.574987,75.600258
21.24,22.575056,75.600197
21.24,22.575102,75.600159
27.06,22.575153,75.600113
31.19,22.575211,75.600060
33.52,22.575327,75.599937
33.52,22.575388,75.599869
36.61,22.575451,75.599800
39.91,22.575592,75.599655
41.15,22.575666,75.599586
41.15,22.575747,75.599510
43.13,22.575832,75.599442
43.89,22.575920,75.599373
44.52,22.576096,75.599228
44.52,22.576183,75.599159
45.54,22.576275,75.599083
45.63,22.576370,75.599014
46.89,22.576567,75.598877
46.89,22.576660,75.598808
35.84,22.576740,75.598747
28.67,22.576851,75.598663
21.34,22.576895,75.598633
18.74,22.576935,75.598602
20.45,22.576975,75.598572
25.74,22.577023,75.598541
30.13,22.577143,75.598465
30.13,22.577208,75.598419
33.84,22.577276,75.598366
32.80,22.577347,75.598320
16.71,22.577444,75.598236
16.71,22.577471,75.598206
17.96,22.577473,75.598160
18.82,22.577459,75.598114
22.15,22.577379,75.598068
22.15,22.577324,75.598068
25.08,22.577265,75.598076
26.63,22.577200,75.598099
33.67,22.577055,75.598175
33.67,22.576975,75.598221
38.76,22.576889,75.598274
38.91,22.576797,75.598320
39.54,22.576620,75.598419
39.54,22.576527,75.598473
43.76,22.576429,75.598534
40.89,22.576336,75.598587
34.39,22.576166,75.598656
34.39,22.576097,75.598694
29.41,22.576052,75.598755
34.15,22.576006,75.598831
36.98,22.575895,75.598984
36.98,22.575832,75.599060
37.04,22.575769,75.599129
41.43,22.575703,75.599213
32.78,22.575573,75.599373
32.78,22.575529,75.599426
14.00,22.575504,75.599457
8.56,22.575489,75.599472
15.74,22.575453,75.599518
15.74,22.575417,75.599556
29.78,22.575369,75.599609
34.37,22.575308,75.599670
37.54,22.575186,75.599815
37.54,22.575127,75.599892
33.67,22.575069,75.599968
32.37,22.575014,75.600029
22.43,22.574919,75.600128
22.43,22.574883,75.600159
13.61,22.574856,75.600182
16.71,22.574823,75.600197
13.28,22.574772,75.600212
13.28,22.574738,75.600235
22.67,22.574697,75.600258
27.52,22.574644,75.600288
34.43,22.574509,75.600380
34.43,22.574429,75.600426
38.02,22.574345,75.600472
40.56,22.574257,75.600510
43.30,22.574072,75.600601
43.30,22.573975,75.600647
43.19,22.573875,75.600693
42.17,22.573776,75.600731
44.58,22.573568,75.600822
44.58,22.573469,75.600868
42.63,22.573372,75.600914
42.21,22.573271,75.600945
40.26,22.573067,75.600960
40.26,22.572968,75.600960
37.13,22.572876,75.600975
30.30,22.572702,75.601013
20.71,22.572639,75.601021
20.71,22.572596,75.601036
12.72,22.572563,75.601036
18.32,22.572529,75.601036
17.74,22.572453,75.601036
17.74,22.572399,75.601036
20.58,22.572346,75.601028
14.58,22.572302,75.601021
9.15,22.572258,75.601013
9.15,22.572237,75.601013
13.96,22.572208,75.601013
10.32,22.572180,75.601006
9.04,22.572134,75.601021
9.04,22.572109,75.601036
10.95,22.572083,75.601051
9.17,22.572067,75.601044
8.13,22.572016,75.601044
8.13,22.571991,75.601067
24.89,22.571951,75.601105
24.43,22.571898,75.601135
16.98,22.571802,75.601158
16.98,22.571753,75.601166
16.54,22.571707,75.601181
18.17,22.571667,75.601196
16.08,22.571594,75.601234
16.08,22.571562,75.601250
19.41,22.571522,75.601257
18.08,22.571476,75.601257
27.15,22.571360,75.601242
27.15,22.571287,75.601227
30.04,22.571213,75.601204
31.47,22.571138,75.601181
31.00,22.570982,75.601151
31.00,22.570904,75.601166
31.32,22.570827,75.601181
33.24,22.570747,75.601196
37.61,22.570576,75.601273
37.61,22.570488,75.601303
35.23,22.570402,75.601326
33.72,22.570313,75.601334
22.45,22.570183,75.601280
22.45,22.570145,75.601234
27.22,22.570105,75.601181
25.58,22.570061,75.601151
25.91,22.569941,75.601097
25.91,22.569881,75.601082
20.89,22.569832,75.601067
14.70,22.569790,75.601059
16.15,22.569731,75.601044
16.15,22.569696,75.601028
16.59,22.569662,75.601021
17.52,22.569622,75.601021
18.71,22.569523,75.601028
18.71,22.569481,75.601028
15.04,22.569445,75.601044
14.24,22.569374,75.601082
13.87,22.569340,75.601089
13.87,22.569307,75.601120
16.74,22.569275,75.601151
14.35,22.569254,75.601173
16.61,22.569206,75.601250
16.61,22.569176,75.601295
15.52,22.569159,75.601334
18.69,22.569138,75.601364
25.26,22.569052,75.601448
25.26,22.568985,75.601479
26.35,22.568913,75.601494
18.72,22.568851,75.601494
20.59,22.568747,75.601501
20.59,22.568687,75.601501
26.67,22.568625,75.601494
28.52,22.568554,75.601486
23.26,22.568411,75.601479
23.26,22.568359,75.601440
23.93,22.568321,75.601395
19.06,22.568279,75.601357
20.11,22.568188,75.601357
20.11,22.568138,75.601341
25.95,22.568089,75.601303
29.21,22.568029,75.601250
33.95,22.567881,75.601158
33.95,22.567801,75.601112
36.87,22.567715,75.601067
34.26,22.567635,75.601013
34.37,22.567488,75.600914
34.37,22.567415,75.600876
31.26,22.567337,75.600868
28.93,22.567259,75.600868
24.61,22.567144,75.600922
24.61,22.567133,75.600960
28.72,22.567135,75.601044
30.22,22.567142,75.601120
32.43,22.567169,75.601303
32.43,22.567177,75.601395
34.54,22.567188,75.601486
34.63,22.567198,75.601578
31.56,22.567215,75.601761
31.56,22.567217,75.601837
22.28,22.567223,75.601898
21.85,22.567230,75.601959
21.46,22.567211,75.602066
21.46,22.567194,75.602127
28.84,22.567192,75.602196
31.15,22.567209,75.602272
30.84,22.567276,75.602417
30.84,22.567299,75.602501
32.15,22.567314,75.602585
33.34,22.567328,75.602669
36.45,22.567390,75.602844
36.45,22.567442,75.602928
36.06,22.567520,75.602982
36.39,22.567614,75.603004
37.91,22.567797,75.602943
37.91,22.567883,75.602890
38.50,22.567970,75.602837
38.89,22.568056,75.602783
38.61,22.568235,75.602692
38.61,22.568329,75.602654
40.32,22.568424,75.602615
40.67,22.568525,75.602585
42.98,22.568735,75.602531
42.98,22.568846,75.602509
42.63,22.568951,75.602486
42.61,22.569057,75.602455
42.26,22.569271,75.602417
42.26,22.569378,75.602402
42.74,22.569483,75.602386
42.73,22.569590,75.602379
43.15,22.569807,75.602364
43.15,22.569916,75.602348
41.78,22.570023,75.602348
43.89,22.570131,75.602348
37.52,22.570343,75.602333
37.52,22.570431,75.602341
32.69,22.570507,75.602371
31.74,22.570566,75.602432
